0,1,2,3,4,5,6,7,8,9,10,11,12
COURSE TOTAL:,2,7,3,0 0,,12 2.917,0.0,0.0,0.0,1.0,0.0,13
,16.67%,58.33%,25.00%,0.00%   0.00%,,,,,,,,
HIST-416-100,9,10,4,01,,24 3.083,0.0,0.0,0.0,0.0,1.0,25 GREAR C
,37.50%,41.67%,16.67%,0.00%4.17%,,,,,,,,
COURSE TOTAL:,9,10,4,0 1,,24 3.083,0.0,0.0,0.0,0.0,1.0,25
,37.50%,41.67%,16.67%,0.00%   4.17%,,,,,,,,
HIST-420-100,4,4,0,01,,9 3.111,0.0,0.0,0.0,0.0,0.0,9 RESCH R
,44.44%,44.44%,0.00%,0.00%  11.11%,,,,,,,,
HIST-442-250,7,12,0,0,0,19 3.368,0.0,0.0,0.0,0.0,0.0,19 BRADFORD J
,36.84%,63.16%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,7,12,0,0,0,19 3.368,0.0,0.0,0.0,0.0,0.0,19
,36.84%,63.16%,0.00%,0.00%,0.00%,,,,,,,
HIST-450-200,6,7,3,0,0,16 3.188,0.0,0.0,0.0,0.0,0.0,16 HOWELL K
,37.50%,43.75%,18.75%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,7,3,0,0,16 3.188,0.0,0.0,0.0,0.0,0.0,16
